user_index,user_id,password,gender,age_group,cheese_texture,buy_count
10201,2502346,1,1,3,1,1
6644,740203,1,0,3,1,1
14530,1882503,1,1,1,1,20
34103,766855,1,1,3,1,1
22029,3468673,1,1,3,4,10
16481,2467026,1,1,1,3,2
9888,5219875,1,1,3,1,1
6524,6250646,1,1,2,1,2
33822,6295013,1,1,2,1,1
22546,4644192,1,1,3,4,1
21509,4156455,1,1,2,4,1
28338,5127565,1,1,3,1,1
9538,1587180,1,1,2,1,1
12633,3612075,1,1,3,1,1
16881,1649026,1,1,2,2,1
4261,2701818,1,1,3,4,1
36401,795111,1,0,3,1,1
28660,4704756,1,1,3,1,2
1147,3617555,1,1,2,4,4
33293,6163475,1,1,4,3,2
24817,2702834,1,1,3,4,1
9758,942544,1,1,3,1,1
33404,6271435,1,0,4,1,1
24263,2788065,1,1,2,1,3
11968,1971626,1,0,2,1,1
36559,6129867,1,1,3,1,1
2544,2728901,1,1,3,1,1
25674,2233439,1,1,3,1,3
4969,2243746,1,1,4,1,1
21683,5917014,1,1,3,4,1
36012,1970556,1,1,3,1,1
6044,2169376,1,1,3,1,1
3382,6275824,1,1,4,1,1
8477,335310,1,1,2,1,2
11453,3457394,1,1,3,4,1
9924,5662163,1,1,4,1,1
16368,1483423,1,0,2,1,3
1009,191094,1,1,3,3,1
4068,3724948,1,1,2,3,1
19872,4328418,1,1,3,1,3
10888,3382503,1,1,2,2,1
10678,4067347,1,1,2,3,1
24843,1386458,1,1,3,1,1
32213,5094384,1,1,2,1,1
371,287282,1,0,5,4,1
35151,1115978,1,1,2,1,1
23928,5901038,1,0,2,1,1
16577,591876,1,0,2,1,1
19646,2465001,1,1,3,1,2
31382,5078761,1,0,2,1,1
5477,5351263,1,1,3,2,1
10560,2119063,1,0,4,4,1
17605,3411654,1,1,3,1,2
25245,5805075,1,0,2,2,1
24580,5315928,1,1,1,1,1
35715,3100680,1,0,3,1,1
11057,5752317,1,1,2,1,1
26271,3342789,1,0,2,1,3
24119,2930626,1,1,3,4,1
7660,4533235,1,1,3,1,5
3983,1688042,1,1,2,1,1
17729,1013093,1,1,3,1,1
23546,4914209,1,1,2,1,1
11806,1909772,1,1,4,1,1
1439,1721614,1,1,4,3,5
22697,3120559,1,1,3,4,1
29066,3967001,1,1,2,4,1
26965,6344193,1,1,4,1,6
4525,621725,1,1,2,2,1
26287,5756264,1,1,2,1,6
7183,3137116,1,0,4,1,2
27829,322063,1,1,2,1,1
25242,6009114,1,1,2,2,1
10794,5619710,1,1,5,2,1
33161,1366557,1,1,2,3,1
3333,2859819,1,1,1,1,1
12601,2728484,1,0,4,1,1
22565,5303999,1,1,3,1,1
36000,5994651,1,1,5,1,1
4033,2123662,1,1,1,1,1
31066,4392956,1,1,2,1,1
7217,5993927,1,1,4,1,2
16621,2424200,1,1,2,2,1
503,2346443,1,1,2,3,1
25618,2400347,1,1,3,1,1
3384,2172493,1,1,3,1,1
18546,601104,1,1,3,3,2
20959,6070452,1,1,3,1,5
31001,5315206,1,1,1,1,1
34859,3402052,1,1,3,3,1
13248,3052650,1,1,3,4,1
26892,4337016,1,1,2,1,4
13969,3996991,1,1,1,1,3
15900,6356689,1,1,3,1,2
15595,3775334,1,1,3,1,4
36553,1382791,1,1,3,1,1
23364,4310409,1,1,2,1,1
29893,1837585,1,1,3,1,1
9234,6458519,1,1,3,1,1
29030,3403773,1,1,5,4,1
30664,1637739,1,1,2,1,1
33479,6572090,1,1,2,1,3
21090,2624802,1,1,3,1,1
14056,1817483,1,0,3,1,1
26908,5259751,1,1,2,1,8
509,716621,1,1,4,4,1
8652,2192397,1,0,1,4,1
6681,5121758,1,0,3,1,1
18249,1303482,1,0,4,1,7
6093,5814254,1,0,4,1,3
6773,3882408,1,1,1,2,1
1177,3359621,1,1,3,4,5
4406,4154576,1,1,3,4,2
19373,3749830,1,1,2,1,1
28703,2153008,1,1,2,1,1
35445,915450,1,1,3,1,2
5508,6591611,1,1,2,1,1
29553,5706666,1,1,2,1,3
33058,6094218,1,1,3,1,2
4699,6437437,1,1,2,1,1
34900,6176056,1,0,2,3,1
14112,2929007,1,1,3,1,3
10407,3141619,1,1,2,1,1
2576,6011002,1,0,2,2,1
25651,3507959,1,0,2,1,1
9157,3276751,1,1,5,1,1
16837,319333,1,1,2,2,1
16321,1138562,1,1,2,1,5
28001,4610665,1,1,3,1,1
34362,1643740,1,1,1,1,5
6606,469208,1,0,3,1,1
9236,6206528,1,1,2,1,2
26839,3492976,1,1,3,1,5
3699,3608859,1,0,3,4,1
23468,5883704,1,0,3,1,1
31500,1282428,1,0,3,1,4
17606,3404755,1,1,2,1,3
696,235570,1,1,2,4,1
24730,2479487,1,1,3,1,1
21240,2572385,1,1,5,1,1
27424,1947530,1,1,1,1,30
28171,6019801,1,0,2,1,1
26301,6291446,1,1,3,1,1
17526,5211027,1,1,3,1,1
30781,3226185,1,1,2,1,1
18547,6040383,1,1,3,1,1
6926,6015357,1,1,3,1,1
15652,2757742,1,1,1,1,1
2881,2083751,1,1,2,1,4
7017,2462497,1,1,3,1,1
3893,19164,1,1,2,4,1
17113,3032810,1,1,4,1,1
2195,30218,1,0,3,2,2
14853,5593710,1,1,1,1,1
18726,3045264,1,1,2,2,1
30160,6431624,1,1,3,1,1
3452,2008323,1,1,3,1,5
18627,6505255,1,1,3,2,1
18156,2682095,1,1,2,1,1
28230,3021798,1,1,4,1,1
5488,4885699,1,1,2,1,1
28030,5601169,1,0,2,1,1
27034,5439798,1,1,3,1,1
26745,3898673,1,1,3,1,2
4531,1174878,1,1,3,1,3
8500,3750160,1,1,2,4,4
4338,3048632,1,1,3,1,1
33734,6186179,1,1,3,1,1
16796,3239837,1,1,3,2,1
14387,5568220,1,1,2,1,5
32091,5660160,1,0,4,1,1
15859,1373581,1,1,3,1,2
10320,5421355,1,1,1,1,1
19889,2445451,1,1,2,1,1
30936,2882961,1,1,2,1,1
16559,6424832,1,0,2,2,1
2392,2707889,1,1,1,1,2
9191,5605768,1,1,2,1,1
5934,3923103,1,1,3,1,2
27122,6240364,1,1,2,1,10
18159,3255109,1,1,2,1,1
15750,1527928,1,1,2,1,3
29855,5329675,1,0,3,1,1
18815,6080269,1,1,2,1,1
31357,3980739,1,1,2,1,1
15541,145954,1,1,2,1,3
14531,2280229,1,1,2,1,30
29773,4220370,1,1,2,1,2
34941,4095371,1,1,3,3,1
21317,6385174,1,1,1,1,2
35334,3139123,1,1,3,1,1
18927,2747129,1,0,4,1,1
30237,4057380,1,1,3,1,1
33013,6070581,1,0,3,1,1
17657,1067504,1,1,2,1,3
14192,4374596,1,1,1,1,1
4006,1019703,1,1,2,1,1
604,2964972,1,1,3,1,1
14363,5382365,1,1,1,1,1
13638,5492586,1,1,2,1,10
23392,612662,1,1,2,1,2
31509,1424551,1,1,2,1,1
25854,6176828,1,0,3,1,3
20019,3046164,1,1,2,1,1
32929,4198167,1,1,3,1,1
35430,6079914,1,1,2,2,4
16828,4690665,1,1,4,1,1
31042,5294544,1,0,2,1,1
21754,6323619,1,1,2,4,1
20810,5643904,1,1,3,1,5
190,916547,1,1,3,2,1
35532,5185532,1,1,2,1,1
8287,5905037,1,1,3,1,1
14465,4784759,1,1,2,1,15
33369,2108222,1,1,2,1,1
28767,5340552,1,1,2,1,1
33300,5858386,1,1,3,3,1
27313,1294126,1,1,3,1,60
24412,6141542,1,1,2,1,20
6805,5175515,1,1,2,1,2
16902,5922833,1,1,1,2,1
28791,5110587,1,1,2,1,2
1246,3938544,1,1,2,3,2
20253,6031887,1,0,3,1,1
25569,4696586,1,1,3,2,1
12603,1808730,1,0,3,4,1
11056,5752317,1,1,2,2,1
13734,2683788,1,1,2,1,2
16928,6521976,1,1,1,2,1
18928,2747129,1,0,4,1,1
30442,3967677,1,1,2,1,1
16198,872046,1,1,2,1,1
23030,3049474,1,1,3,4,2
1494,2009799,1,1,3,1,1
968,6198018,1,1,2,1,5
1752,1637183,1,1,2,1,1
2642,2224615,1,1,3,2,1
33871,3083002,1,1,2,1,1
17085,5837395,1,1,3,2,1
27759,3120275,1,1,3,4,1
24210,2569642,1,1,4,1,1
28710,6579672,1,1,1,1,1
35930,3749951,1,1,3,1,1
31823,1326789,1,1,2,1,2
35142,3962989,1,1,3,2,1
1286,3671244,1,1,3,1,1
24690,3677677,1,1,1,1,1
23182,348555,1,0,2,1,1
11034,2450142,1,1,2,2,1
123,273992,1,1,2,2,1
24530,2435270,1,1,1,1,1
24679,4221061,1,1,2,1,1
17693,5511951,1,1,2,1,2
904,5654895,1,1,3,1,2
13096,6401782,1,1,2,1,1
28349,5216406,1,1,2,1,1
35196,4950336,1,1,3,1,1
10401,582101,1,1,2,1,1
30706,768494,1,1,2,1,1
19626,2982981,1,1,2,1,1
33321,5713989,1,1,2,1,1
14249,4761807,1,1,3,1,1
29347,5548234,1,1,2,1,2
28828,3113911,1,1,3,1,1
30371,5230127,1,1,2,1,4
3300,3447375,1,1,3,2,1
14086,6491637,1,1,3,1,1
1695,5189295,1,1,3,1,2
20052,1831820,1,1,1,1,1
12178,2230318,1,1,2,1,1
27559,4674739,1,1,3,1,1
19224,6556871,1,0,2,1,1
35997,2385533,1,1,3,1,1
36575,6554661,1,1,1,1,1
34880,6069010,1,0,4,3,1
9723,771902,1,0,3,1,1
26761,4127490,1,1,2,1,2
27086,1942681,1,1,3,1,16
774,2044673,1,1,3,1,1
24495,2107520,1,1,1,1,1
7917,504989,1,1,2,1,1
9517,5879631,1,1,3,1,2
20036,1800952,1,1,3,1,1
5685,1646091,1,1,3,1,1
31143,2384514,1,1,2,1,1
19013,1884212,1,1,3,1,5
1038,1799518,1,1,3,3,1
19207,960554,1,1,2,1,1
13846,6516706,1,0,3,1,1
3546,5733745,1,1,1,1,1
31118,3135283,1,0,2,1,1
34416,47412,1,1,4,1,2
19738,2588447,1,1,1,1,1
29847,746199,1,1,3,1,1
26686,4949334,1,1,3,1,10
28149,1767139,1,1,2,1,1
32701,908526,1,1,2,1,1
27706,1485560,1,1,2,1,2
13838,5186138,1,0,2,1,1
6493,1611763,1,1,2,1,3
28129,6287207,1,1,4,1,1
8392,6320597,1,1,3,1,1
5170,5954018,1,1,2,1,1
8487,5671807,1,1,3,4,1
3690,877434,1,1,2,4,1
33252,5937032,1,1,4,3,2
10970,2106182,1,1,4,2,1
5348,1682093,1,1,2,1,1
6349,1899303,1,1,4,1,20
2999,4309799,1,1,2,1,1
7354,2907020,1,1,3,1,3
28633,5422099,1,1,1,1,1
32656,3296656,1,0,3,1,1
17883,6564270,1,1,3,1,1
13065,2820002,1,1,2,3,2
20976,5499428,1,0,2,1,12
36815,3535278,1,1,3,1,3
7251,2902255,1,1,3,1,11
15921,2541660,1,1,3,1,2
9634,3244663,1,1,3,1,1
16751,2207704,1,1,3,2,1
16784,3532666,1,0,3,2,1
35708,2097372,1,1,2,1,2
12132,857616,1,1,2,1,1
33168,5837622,1,1,3,3,1
25619,1094771,1,1,2,4,1
1109,3554561,1,1,2,4,1
585,5989174,1,1,2,3,1
9930,1516255,1,1,3,1,1
13531,4794623,1,1,3,1,20
33183,5133213,1,0,3,3,2
9628,2563061,1,1,2,1,1
24031,5421321,1,1,1,2,1
5810,2376349,1,1,3,1,2
4795,5520491,1,1,2,1,1
19600,2358840,1,1,2,1,2
28735,5747069,1,1,2,1,2
22832,1243416,1,1,2,3,2
17018,400476,1,1,3,1,1
24786,3616026,1,1,4,1,1
3551,4449823,1,1,2,1,1
6229,5672848,1,0,4,1,1
5864,3751460,1,1,2,1,1
22275,4357816,1,1,4,2,1
19484,5175198,1,1,2,1,1
15194,1674960,1,1,2,1,6
12382,2827311,1,1,2,1,1
12105,4340398,1,1,2,1,1
9229,4711958,1,1,2,2,1
34169,1682523,1,1,3,1,1
27751,3806669,1,1,3,1,15
11454,4994417,1,1,4,4,1
3507,59071,1,1,2,1,1
12746,3848966,1,1,2,1,1
2377,1781171,1,1,3,1,10
12130,4686107,1,1,2,1,1
750,1373436,1,1,3,1,1
35191,145260,1,1,4,1,1
27035,3614149,1,1,2,1,2
11681,4243332,1,0,3,1,1
8816,1727595,1,1,1,4,1
12666,4779390,1,1,3,1,1
33612,6520787,1,1,3,1,1
11700,5915393,1,1,3,4,1
35935,3192407,1,1,2,1,1
34976,1754386,1,0,5,3,2
9679,3968665,1,1,2,1,1
5912,876584,1,1,3,1,1
32090,305938,1,0,3,1,1
4676,3970264,1,0,2,1,2
35972,689953,1,1,4,1,1
30081,4457092,1,1,3,1,1
4763,3090368,1,0,4,1,8
25997,3468558,1,1,2,1,1
16328,1021783,1,1,1,1,1
17860,6181436,1,1,3,2,1
25573,4100665,1,1,2,2,1
23542,6410882,1,1,2,1,1
12422,5193789,1,1,2,1,1
12765,5729337,1,1,2,4,1
31615,2171526,1,0,2,1,1
6818,2430608,1,1,2,1,7
36141,1958755,1,1,3,1,1
29789,3777568,1,1,4,2,2
25170,1130072,1,1,1,1,1
15777,1273385,1,0,3,1,1
19254,499747,1,1,2,1,1
20688,2522391,1,0,2,1,4
5247,75589,1,1,2,1,1
10460,6151035,1,1,3,1,1
14996,5036525,1,1,4,1,1
33834,4867338,1,1,2,1,1
32232,4740640,1,0,2,1,2
36568,3636870,1,1,4,1,1
18008,1608745,1,1,3,1,3
11914,393123,1,1,3,1,1
9780,4736970,1,0,1,1,2
14290,4080625,1,0,1,4,1
16538,1675774,1,1,3,2,1
7315,544257,1,0,2,1,2
29763,6285261,1,1,1,1,8
18001,4523856,1,1,4,1,2
14345,37884,1,0,2,1,1
35517,4396477,1,1,4,1,1
8574,6230419,1,1,2,1,1
2321,37219,1,0,3,1,1
4489,1417034,1,1,2,1,1
34135,4017581,1,1,2,1,1
25037,4821373,1,1,2,2,1
10069,1723991,1,1,2,1,1
6160,2827303,1,1,3,2,1
16168,3956618,1,1,3,1,1
28903,4595653,1,1,2,1,1
20623,5569291,1,1,1,4,1
24185,5348492,1,1,2,1,1
27153,4276722,1,1,4,1,1
34901,1232943,1,0,3,3,1
11484,113428,1,1,2,1,1
28087,3042575,1,1,3,1,1
18109,873364,1,1,2,1,1
35858,1043375,1,1,2,1,1
30836,5986267,1,0,3,1,1
17362,4086279,1,1,2,1,1
22250,69287,1,1,1,1,1
32991,6069096,1,1,3,1,1
28921,5930008,1,0,3,1,1
34897,6510216,1,1,3,3,1
11898,462773,1,1,2,1,1
22668,327310,1,1,1,4,1
22167,1896196,1,1,2,1,1
26970,6226358,1,1,3,1,4
36269,2027749,1,1,3,1,1
19476,4453114,1,1,3,1,2
34977,5089236,1,0,2,3,1
31865,2994820,1,0,3,1,1
28101,1641055,1,1,2,1,1
14928,136596,1,1,3,1,10
32182,2715751,1,0,4,1,1
2794,5222842,1,1,3,1,2
15453,902180,1,1,3,4,2
20463,6418936,1,1,2,4,1
33984,1781910,1,1,4,1,1
35206,153022,1,1,2,1,1
36324,3200762,1,1,2,1,1
35103,3425840,1,1,2,2,1
31926,389588,1,0,2,1,1
20644,6280851,1,1,2,4,1
2050,6371938,1,1,2,2,1
505,5947684,1,1,3,1,1
34058,4444379,1,1,3,1,2
22004,3063641,1,1,2,1,1
1543,944048,1,1,2,1,1
21654,3563675,1,1,3,4,1
19190,2086594,1,1,2,1,1
25911,6009392,1,1,2,1,2
12702,578917,1,1,2,1,12
33343,3778181,1,1,3,1,1
9233,5945008,1,1,3,1,1
17706,6500421,1,1,2,1,3
9451,6147730,1,1,3,2,2
31719,6452377,1,1,2,1,1
7406,3047851,1,1,1,1,2
7622,3428765,1,1,2,1,5
7178,3137116,1,0,4,1,2
26750,4201406,1,1,2,1,1
34734,5487931,1,1,3,1,5
21123,4681922,1,1,2,1,1
34700,1178,1,1,3,1,10
12789,1255529,1,0,3,1,1
35857,215571,1,1,3,1,1
12163,1519949,1,1,3,1,1
34760,1080307,1,1,3,1,20
3219,4996261,1,1,1,1,1
1077,4956621,1,1,2,1,1
27325,6059070,1,1,4,4,1
1546,737905,1,1,3,1,1
2077,4700595,1,1,2,1,1
25421,2312954,1,1,2,1,1
1708,3029162,1,1,3,1,5
33928,2197293,1,1,3,1,1
17899,6099644,1,1,2,1,1
26830,1423018,1,1,3,1,2
13521,6381292,1,1,1,1,1
6466,5037881,1,0,3,1,3
24456,5732335,1,0,1,1,2
17675,3960649,1,1,3,1,2
22653,5031637,1,1,1,4,1
30698,6011907,1,1,2,1,1
4537,2233543,1,1,2,1,1
1803,6266832,1,1,2,1,2
22214,4304065,1,1,5,1,3
23606,691393,1,1,3,1,1
13567,3161827,1,1,3,4,1
20208,1731947,1,0,3,4,1
8942,675603,1,1,3,1,1
11117,5737083,1,1,2,1,1
9169,3502082,1,0,3,1,1
16634,2523457,1,0,2,1,2
12473,6380837,1,1,3,1,1
20399,941030,1,1,2,2,1
13483,5975174,1,1,2,1,1
139,672444,1,1,2,4,1
15379,3436320,1,1,4,1,2
21163,965497,1,1,2,1,4
30269,5342672,1,1,3,1,1
4840,3171890,1,1,3,1,2
25379,2927792,1,1,2,1,1
11041,2851243,1,1,2,2,1
24882,535353,1,1,1,1,1
6291,6334162,1,1,4,1,4
19175,6076064,1,1,2,1,1
31154,687237,1,1,3,1,1
27399,5191113,1,1,3,1,2
27140,3497703,1,1,2,1,2
33642,3954749,1,1,2,1,1
13441,6083316,1,1,2,4,2
18824,1400914,1,1,2,1,1
12291,1034261,1,0,1,1,2
220,5188441,1,1,3,1,1
32978,3340121,1,1,2,1,4
8108,6122847,1,1,3,1,1
28426,4119294,1,0,3,1,1
2603,6493509,1,1,2,2,1
33331,6464786,1,0,2,1,1
4381,3709432,1,1,2,1,2
18000,4523856,1,1,4,1,2
6061,3354138,1,1,3,1,3
846,1902266,1,1,2,1,1
3667,4525932,1,1,3,1,2
30578,4683770,1,1,2,1,1
11726,2743646,1,1,3,1,1
9550,1120687,1,1,2,1,1
17761,3693423,1,1,2,1,2
16087,4970649,1,1,2,1,1
21346,6291033,1,1,3,1,2
31620,2252462,1,1,3,1,3
22379,3771122,1,1,2,1,1
34536,1418097,1,1,1,1,1
24070,3399459,1,1,1,1,1
31186,1943961,1,1,2,1,3
27506,3851480,1,1,2,4,1
16735,4871067,1,1,2,2,1
4319,969050,1,1,3,1,1
5858,4285171,1,1,2,1,1
1680,2799931,1,1,2,1,6
20004,5169797,1,1,2,1,4
15894,230903,1,1,3,1,1
35546,3384075,1,1,2,1,1
5117,3105866,1,1,1,1,1
6487,4561493,1,1,3,1,1
21178,4555735,1,1,1,1,2
35470,473754,1,1,2,4,1
10864,532614,1,1,3,2,1
29075,2334142,1,1,2,4,1
16312,3129994,1,1,1,1,1
12690,578917,1,1,2,1,5
10850,3374187,1,1,3,2,1
25966,5654431,1,1,3,1,1
24746,5929151,1,0,3,1,50
19817,2275756,1,1,2,1,1
20934,2531678,1,0,2,1,10
19169,360639,1,1,2,1,2
6236,4572020,1,1,4,2,1
4339,3180971,1,1,2,1,1
12039,6493944,1,1,2,1,1
2599,1250296,1,1,2,2,1
6218,5485594,1,1,2,2,1
17414,6096949,1,1,3,1,5
8879,912153,1,1,3,1,1
29127,814086,1,1,3,4,2
7999,3191591,1,1,2,1,1
29580,5825079,1,0,3,1,12
25204,6338581,1,1,3,2,4
22908,4583685,1,0,1,1,18
4841,3171890,1,1,3,1,1
20891,1928616,1,0,3,1,2
7531,2085956,1,1,2,1,10
11822,5806123,1,1,2,1,1
10600,5807566,1,1,4,4,1
14627,1407858,1,0,2,1,1
24179,5670784,1,1,2,1,1
921,6352145,1,1,3,6,1
8286,1288755,1,1,3,1,1
8841,2276589,1,0,3,1,1
29491,1130002,1,1,3,1,2
25621,5084724,1,1,2,1,1
9237,3945523,1,1,3,1,1
4252,3084191,1,1,3,4,10
11482,113428,1,1,2,1,1
25949,6004788,1,1,3,1,1
36356,415182,1,1,3,1,1
6590,640462,1,1,3,1,1
28688,5059154,1,0,1,1,1
36104,5808536,1,1,3,1,1
21695,210807,1,1,3,1,2
35750,5078664,1,1,2,1,1
1256,5304617,1,1,2,2,2
36715,6470166,1,1,2,4,1
3877,2616666,1,1,3,1,1
18025,621154,1,1,2,1,1
28580,1333838,1,1,4,1,1
5448,3427547,1,1,2,1,1
10607,325770,1,1,3,4,1
7887,3993046,1,1,5,1,1
23129,6065787,1,0,3,4,1
14419,467802,1,1,1,1,3
35925,1129358,1,1,2,1,1
34873,6537791,1,1,3,3,1
19139,3684415,1,1,3,3,2
15687,2745212,1,1,3,1,1
2747,1974963,1,1,4,1,2
13902,772811,1,1,3,1,2
25622,5084724,1,1,2,1,1
2097,5302826,1,1,2,2,1
20581,3223411,1,0,2,1,1
27833,4114969,1,0,4,1,1
33658,6074883,1,1,3,1,1
16442,692400,1,1,2,1,1
18447,789124,1,1,2,1,1
27356,1052963,1,1,3,2,1
2703,4584082,1,1,1,2,1
35333,3139123,1,1,3,1,1
14741,3620861,1,1,2,1,1
22258,1199030,1,0,3,1,1
14789,2035884,1,1,5,4,1
36024,1523294,1,1,2,1,1
1944,5254997,1,1,3,1,1
12292,1034261,1,0,1,1,2
9479,5022589,1,1,2,1,1
15853,3758911,1,1,3,1,3
3973,6300105,1,1,2,1,1
24628,4636277,1,0,2,1,1
8210,5849500,1,1,2,1,1
16144,1484063,1,1,2,1,1
29447,4739959,1,1,4,2,2
33878,4429167,1,0,2,1,1
14932,3758716,1,1,4,1,1
32847,4374886,1,1,4,1,1
31148,2737367,1,0,3,1,1
14827,149224,1,1,3,1,2
21993,3566463,1,0,2,1,1
9279,4632588,1,1,2,1,1
30368,5230127,1,1,2,1,3
9353,4029438,1,1,3,1,1
30971,2197269,1,1,2,1,1
17546,3899671,1,1,2,1,1
21705,1418627,1,1,4,4,1
22783,824813,1,0,1,4,1
35275,6252528,1,1,3,1,1
27999,2397624,1,1,3,1,1
21112,4952588,1,1,2,1,1
7264,6456561,1,0,3,1,4
13751,6552737,1,0,4,1,2
7511,1231884,1,1,1,1,2
15938,1212925,1,1,3,2,2
10664,5928786,1,0,1,3,1
23105,58988,1,1,2,1,1
33450,2979776,1,1,2,1,1
24305,23281,1,1,3,1,10
32283,1468667,1,1,2,1,1
22087,4825643,1,1,3,4,15
13881,6387309,1,1,2,1,1
29501,3475561,1,1,2,1,1
2878,2083751,1,1,2,1,2
5891,5608361,1,1,3,1,1
17723,432724,1,1,3,1,2
15574,2010759,1,1,3,1,2
20744,1325779,1,1,5,1,2
22637,2672150,1,1,2,1,2
15240,2589881,1,1,2,1,2
8425,3452482,1,1,2,1,1
9755,5813111,1,1,2,1,1
1273,244965,1,1,3,3,1
15139,5875762,1,0,2,1,1
81,4162068,1,1,2,2,1
29544,4824791,1,1,1,1,4
21626,6329005,1,0,3,4,1
16074,902542,1,1,2,1,1
26924,5165040,1,1,3,1,2
8814,2306461,1,1,3,2,2
34224,1865401,1,1,2,1,1
12430,6095619,1,1,2,1,21
28751,5439499,1,1,4,1,1
9477,1064371,1,0,2,1,2
32955,4441154,1,1,3,1,1
24379,4290967,1,1,3,1,2
9646,1061778,1,0,1,1,1
24681,3841409,1,1,1,1,1
22957,3400842,1,1,2,1,1
7303,3494597,1,1,3,1,3
1586,5625434,1,1,2,3,1
25419,987724,1,1,5,1,1
32875,2973864,1,1,3,1,1
22057,2088773,1,1,3,1,3
26626,4770122,1,0,3,1,4
23276,3723887,1,1,3,4,2
13913,3789531,1,1,3,1,1
6915,1017986,1,1,4,1,1
13808,1759993,1,1,2,1,1
8030,2212352,1,1,4,1,1
4982,3239083,1,1,5,1,1
14520,4789765,1,1,2,1,2
33530,5516246,1,1,2,2,1
27739,5147113,1,1,3,1,5
11330,3038814,1,1,1,1,1
30441,3203364,1,1,1,1,1
5440,1267883,1,0,3,1,2
15659,2757742,1,1,1,1,1
12448,267898,1,1,1,1,1
4819,5338614,1,1,2,1,1
27713,1261653,1,1,2,1,5
28979,2095566,1,1,2,3,1
32645,2890076,1,1,3,1,2
19811,3255499,1,0,3,1,1
21168,965497,1,1,2,1,5
11349,1233531,1,0,1,1,18
1236,5917233,1,0,2,3,1
8047,4214065,1,1,2,1,2
11927,2174031,1,1,3,4,3
21999,60584,1,1,1,1,1
9534,4256611,1,1,3,1,1
34569,4005321,1,1,1,1,7
5893,5108503,1,1,3,1,1
21390,265817,1,1,2,1,1
9232,5902643,1,1,2,1,1
10143,2058503,1,1,2,1,1
3278,45544,1,1,3,2,1
119,273992,1,1,2,2,1
31068,5012415,1,1,1,1,1
22290,5620004,1,0,2,1,1
13892,4096830,1,1,2,1,1
23057,1535624,1,0,4,1,1
829,2892345,1,1,2,1,1
6264,1871806,1,1,3,1,3
16335,1665148,1,1,2,1,1
31974,2411252,1,1,3,1,2
10203,3128031,1,1,3,1,1
13365,5807340,1,1,2,1,2
19306,4049369,1,0,2,1,1
15797,1207774,1,0,1,1,3
28348,4078757,1,0,4,1,1
6432,5796171,1,1,2,1,1
4722,4615739,1,1,2,1,1
21431,1073115,1,1,2,4,3
31446,1078759,1,1,2,1,1
10744,1963809,1,1,2,2,1
12353,5614237,1,1,2,1,4
21236,2839875,1,0,4,1,10
17937,5853749,1,1,3,1,1
5221,3935546,1,1,1,1,1
29304,3402448,1,1,3,1,1
5028,1616438,1,1,3,1,1
35601,4609132,1,0,3,1,1
29814,5860546,1,1,2,1,1
36839,3574513,1,1,4,1,1
33277,5887518,1,1,2,3,1
27923,5607540,1,0,1,1,1
5767,3566752,1,1,1,1,1
27036,3614149,1,1,2,1,2
34009,2680127,1,0,3,1,3
16193,2255571,1,1,2,1,2
11704,5874929,1,1,3,4,1
15485,5901920,1,0,2,1,2
20199,5395530,1,1,2,4,1
28609,2966887,1,0,4,1,1
33210,109853,1,0,3,3,1
29878,282084,1,1,2,1,1
2543,2728901,1,1,3,1,1
16627,4879466,1,1,2,2,1
30536,5441105,1,1,2,1,1
24288,3536890,1,1,1,1,3
1152,4048402,1,1,2,1,4
33610,1607142,1,1,3,1,1
25830,4775509,1,0,3,1,3
22150,3541505,1,1,2,1,1
28288,3816106,1,0,2,1,1
2892,5714632,1,1,2,1,1
13121,43124,1,0,3,1,1
9498,3208180,1,1,5,1,1
11532,3904923,1,1,2,1,1
29506,2065337,1,1,3,4,1
27953,934533,1,1,3,1,1
17088,5809041,1,1,1,2,1
31502,1745016,1,1,3,1,1
36843,4702679,1,1,1,2,1
9031,2260039,1,1,3,1,1
31980,2814995,1,1,2,1,1
16138,5982652,1,1,1,1,1
25989,4920319,1,1,3,1,1
11338,849026,1,1,3,1,1
33591,3769843,1,1,3,1,1
4001,102468,1,1,3,1,1
7432,1303239,1,1,2,1,3
536,2545621,1,1,2,1,1
35385,4243764,1,1,2,1,2
13436,3034732,1,1,3,1,1
9350,5211289,1,1,3,1,1
16012,2118325,1,1,2,1,1
25043,3149124,1,1,2,2,1
32166,4906208,1,1,2,1,1
1677,2799931,1,1,2,1,1
2186,1779769,1,0,3,2,1
18937,4378989,1,1,2,1,2
22216,950618,1,1,2,1,1
15189,5662753,1,1,3,1,2
10317,2979726,1,1,2,2,2
27255,5291424,1,1,3,1,2
33830,4867338,1,1,2,1,1
24255,6035212,1,1,1,1,4
21636,2152417,1,1,1,4,1
6022,6223061,1,1,2,1,1
36168,5032199,1,1,2,1,1
2090,4447021,1,1,2,1,1
35125,6100077,1,0,4,3,3
32742,2299402,1,0,2,1,1
15960,6556766,1,1,2,1,10
15399,2522510,1,1,2,1,2
699,4102713,1,1,3,4,3
8467,5820730,1,1,2,1,2
9394,4636027,1,1,2,1,2
15914,1092013,1,0,4,1,4
7309,4095009,1,1,3,1,10
8956,669494,1,1,2,2,1
26860,186631,1,1,5,1,3
1616,3055831,1,1,2,3,5
31381,857120,1,1,2,1,1
32567,2076944,1,1,2,1,1
13755,1551738,1,1,2,1,1
6696,5774717,1,0,4,1,1
